,TI203,PI215,PI216,PI218,MP-1101,PI255A,TI405,TI401,FT402,T_wbulb,SSC_gros
2649,180.5273438,9.052734375,9.008789063,9.203125,57.48935699,0.157653809,52.96630859,29.34570313,7242.908203,17.7056427,7.819201946000001
2650,180.4664001,9.00390625,8.966796875,9.171875,57.60630035,0.154663086,52.50244141,29.02832031,6981.595703,16.98184204,7.847754002
2651,180.40547180000002,9.036132813,8.995117188,9.180664063,57.5127449,0.155761719,52.57568359,29.16870117,7031.25,17.17655754,7.8675675389999995
2652,180.40547180000002,9.030273438,8.989257813,9.204101563,57.41918945,0.15686035199999998,52.77709961,29.296875,6950.930176000001,17.64765167,7.852293491
2653,180.4968719,9.040039063,8.995117188,9.188476563,57.64138412,0.157043457,52.75268555,29.23583984,6962.774414,17.61474991,7.846010207999999
2654,180.4664001,9.017578125,8.975585938,9.168945313,57.40749741,0.155456543,52.71606445,29.15039063,7429.272461,17.49658966,7.838968277
2655,180.4664001,9.024414063,8.983398438,9.166992188,57.41918945,0.156005859,52.69165039,29.27246094,7118.383789,17.73453712,7.826573849
2656,180.40547180000002,9.034179688,8.989257813,9.185546875,57.39580154,0.15551757800000002,52.64282227,29.32739258,7035.155273,17.38757515,7.830498219
2657,180.4207001,9.014648438,8.971679688,9.158203125,57.48935699,0.156005859,52.47802734,29.08325195,7033.419922,17.652694699999998,7.833656311
2658,180.35977169999998,9.001953125,8.959960938,9.166015625,57.50105286,0.155090332,52.50854492,29.08935547,7028.645508,17.2331295,7.823761462999999
2659,180.39022830000002,9.015625,8.974609375,9.172851563,57.30224609,0.157165527,52.74047852,29.30908203,7022.563965,18.02972603,7.906091213
2660,180.48164369999998,9.052734375,9.010742188,9.219726563,57.5127449,0.159790039,53.204345700000005,29.59594727,7159.421875,18.3815155,7.864915848
2661,180.3292999,9.108398438,9.056640625,9.23828125,57.60630035,0.161560059,53.36303711,29.64477539,6881.655273,19.00305557,7.899989605
2662,180.48164369999998,9.020507813,8.979492188,9.192382813,57.24377441,0.159118652,53.21655273,29.52880859,7051.619629000001,18.37516212,7.916380405
2663,180.5121155,9.051757813,9.009765625,9.196289063,57.45427322,0.158874512,53.05175781,29.38232422,6895.831543000001,18.17611313,7.880162239
2664,180.3292999,9.061523438,9.01953125,9.220703125,57.47766113,0.15838623,52.91748047,29.35180664,7254.275390999999,18.18456268,7.895150185
2665,180.48164369999998,9.047851563,9.002929688,9.197265625,57.45427322,0.157226563,52.84423828,29.33349609,6954.00293,17.73409271,7.884502411000001
2666,180.35977169999998,9.005859375,8.965820313,9.16796875,57.34902573,0.154785156,52.41699219,29.04663086,7184.102539,16.87085152,7.88330698
2667,180.5121155,9.000976563,8.961914063,9.153320313,57.40749741,0.154296875,52.36816406,28.97949219,7521.94043,17.01346397,7.855124474
2668,180.4511719,8.983398438,8.944335938,9.140625,57.40749741,0.152099609,52.13623047,28.69262695,7095.195312999999,16.91263199,7.888084888
2669,180.39022830000002,8.9765625,8.94140625,9.127929688,57.41918945,0.15057373,51.97753906,28.60717773,7223.077637,16.05020142,7.884250641
2670,180.4511719,8.948242188,8.908203125,9.109375,57.24377441,0.151855469,52.03857422,28.78417969,7002.54541,16.72524834,7.902833939
2671,180.35977169999998,8.971679688,8.932617188,9.1328125,57.384109499999994,0.151062012,51.87988281,28.5949707,7161.553223000001,16.451671599999997,7.905136585
2672,180.4511719,8.928710938,8.891601563,9.098632813,57.22038651,0.149353027,51.73339844,28.31420898,7340.008789,15.70403957,7.9013972279999996
2673,180.5121155,8.9609375,8.921875,9.123046875,57.41918945,0.14904785199999998,51.69677734,28.34472656,7338.761719,16.11562729,7.843875408
2674,180.4511719,8.9453125,8.91015625,9.102539063,57.32563782,0.148864746,51.59912109,28.34472656,7295.385742,15.77213287,7.900964737000001
2675,180.48164369999998,8.961914063,8.922851563,9.142578125,57.50105286,0.15020752,51.67236328,28.38745117,7359.524414,16.35945702,7.842963696
2676,180.542572,8.952148438,8.913085938,9.12109375,57.48935699,0.148864746,51.53198242,28.2409668,7001.237793000001,15.82195187,7.867352009
2677,180.4664001,8.947265625,8.911132813,9.124023438,57.45427322,0.14770507800000002,51.43432617,28.17993164,7176.452148,15.58865547,7.844538212000001
2678,180.4968719,8.970703125,8.928710938,9.122070313,57.41918945,0.15020752,51.72729492,28.47900391,7176.877441,16.88250542,7.887498379
2679,180.4664001,9.0,8.9609375,9.145507813,57.27885818,0.15423584,52.33764648,28.86962891,7296.222656,17.432620999999997,7.886046886
2680,180.375,9.044921875,9.001953125,9.182617188,57.55952454,0.15734863300000002,52.82592773,29.22363281,7041.65918,18.40061188,7.894309044
2681,180.4359436,9.01953125,8.977539063,9.196289063,57.31394196,0.159362793,53.14331055,29.51660156,7118.8125,18.85743332,7.898900032
2682,180.375,9.067382813,9.024414063,9.206054688,57.58291245,0.159729004,53.21655273,29.58374023,7076.67627,18.63572311,7.8391499520000005
2683,180.3140564,9.060546875,9.010742188,9.240234375,57.5127449,0.159790039,53.17993164,29.64477539,7325.442383,18.82572746,7.877990723
2684,180.40547180000002,9.059570313,9.012695313,9.196289063,57.31394196,0.160461426,53.36303711,29.74853516,7059.837890999999,19.28519821,7.908503532
2685,180.40547180000002,9.067382813,9.022460938,9.209960938,57.54782867,0.16003418,53.28979492,29.5715332,6972.410156,19.28192329,7.839935303
2686,180.3140564,9.099609375,9.048828125,9.244140625,57.47766113,0.162475586,53.436279299999995,29.84619141,7021.260254000001,19.22021866,7.889505862999999
2687,180.3140564,9.083984375,9.037109375,9.223632813,57.40749741,0.16137695300000002,53.46069336,29.78515625,7151.318359000001,19.34326935,7.895688534
2688,180.34452819999998,9.086914063,9.038085938,9.237304688,57.32563782,0.16271972699999998,53.64990234,29.85229492,7250.067383,19.28279877,7.91003418
2689,180.375,9.081054688,9.037109375,9.208007813,57.34902573,0.162414551,53.50341797,29.86450195,6964.965331999999,18.72612953,7.866695881
2690,180.34452819999998,9.072265625,9.029296875,9.209960938,57.37241364,0.160339355,53.25927734,29.62036133,7231.944823999999,18.79319191,7.892467498999999
2691,180.4968719,9.030273438,8.987304688,9.173828125,57.23208237,0.160644531,53.35693359,29.73022461,7371.125977,18.17277527,7.879551888
2692,180.4359436,9.02734375,8.990234375,9.169921875,57.46596909,0.157775879,52.85644531,29.33349609,7164.961426000001,17.73663712,7.835517883
2693,180.5273438,9.021484375,8.984375,9.170898438,57.34902573,0.156433105,52.655029299999995,29.24194336,7168.793456999999,17.33835983,7.881306171
2694,180.40547180000002,8.981445313,8.943359375,9.109375,57.11513901,0.156738281,52.78930664,29.36401367,7362.84082,17.42223358,7.876729012
2695,180.4664001,9.01953125,8.9765625,9.172851563,57.40749741,0.15686035199999998,52.69165039,29.31518555,7383.949219,17.63297272,7.860828876
2696,180.40547180000002,9.0078125,8.967773438,9.154296875,57.46596909,0.153869629,52.39868164,28.88183594,7167.942383,17.19496155,7.869271277999999
2697,180.4664001,8.983398438,8.9453125,9.135742188,57.384109499999994,0.153320313,52.27050781,28.82080078,7217.583008,16.96848106,7.831502914
2698,180.40547180000002,9.013671875,8.973632813,9.185546875,57.5127449,0.153625488,52.33154297,28.90625,7133.800781,16.81220627,7.835529804
2699,180.48164369999998,9.005859375,8.969726563,9.171875,57.55952454,0.15344238300000002,52.20947266,28.91235352,7038.624512,16.561668400000002,7.878497601
2700,180.40547180000002,8.998046875,8.961914063,9.142578125,57.36071777,0.15356445300000002,52.29492188,28.86962891,7284.08252,16.68255997,7.898167132999999
2701,180.375,9.001953125,8.959960938,9.140625,57.48935699,0.153137207,52.17285156,28.80249023,7091.753418000001,16.6152916,7.8754434589999995
2702,180.4968719,9.00390625,8.965820313,9.200195313,57.5127449,0.153747559,52.33154297,28.95507813,7240.800781,16.8768158,7.850314617
2703,180.375,9.013671875,8.974609375,9.170898438,57.41918945,0.155456543,52.56347656,29.13208008,7145.341797,17.52660751,7.897003174
2704,180.4359436,9.065429688,9.01953125,9.216796875,57.46596909,0.157714844,52.81982422,29.34570313,7183.677734000001,17.86748695,7.887292862000001
2705,180.40547180000002,9.044921875,9.0,9.206054688,57.33732986,0.157653809,52.96630859,29.42504883,7087.018555,17.95613098,7.93703413
2706,180.3140564,9.079101563,9.03125,9.204101563,57.41918945,0.161193848,53.30810547,29.84619141,6847.42334,19.30584717,7.892774105
2707,180.35977169999998,9.051757813,9.008789063,9.221679688,57.44258118,0.15930175800000002,53.08837891,29.58374023,6950.491211,18.85367966,7.847383498999999
2709,180.35977169999998,9.080078125,9.033203125,9.223632813,57.47766113,0.16149902300000002,53.52783203,29.73022461,7430.504883,18.433633800000003,7.864665031
2712,180.5121155,9.0625,9.022460938,9.2109375,57.44258118,0.16003418,53.42407227,29.62646484,7159.848145,18.44353104,7.815265179
2713,180.4207001,9.04296875,9.005859375,9.177734375,57.41918945,0.15838623,52.97851563,29.38842773,7251.330078,18.07773209,7.879109859
2714,180.48164369999998,9.041015625,9.001953125,9.190429688,57.36071777,0.157409668,52.87475586,29.26025391,7260.583008,18.0542717,7.883036137
2715,180.4511719,9.049804688,9.009765625,9.19921875,57.40749741,0.158325195,52.99072266,29.3762207,7470.645508,18.25310326,7.889924526000001
2716,180.48164369999998,9.018554688,8.982421875,9.1875,57.47766113,0.156433105,52.68554688,29.1015625,7122.669434,17.34889221,7.817649841000001
2717,180.48164369999998,8.999023438,8.963867188,9.150390625,57.48935699,0.15344238300000002,52.38647461,28.91845703,7383.949219,16.57278252,7.871982097999999
2718,180.57304380000002,8.981445313,8.94921875,9.141601563,57.43088531,0.152770996,52.19116211,28.79638672,7369.883789,16.77257156,7.8509049420000006
2719,180.542572,8.986328125,8.951171875,9.143554688,57.46596909,0.150939941,51.91040039,28.60107422,7282.825684,16.76455307,7.88094759
2720,180.5121155,8.96484375,8.926757813,9.130859375,57.46596909,0.14953613300000002,51.72729492,28.33251953,7215.045898,16.36511612,7.875730515
2721,180.57304380000002,8.955078125,8.922851563,9.122070313,57.25547028,0.150390625,51.95922852,28.45458984,6936.866698999999,16.22356606,7.8657050129999995
2722,180.542572,8.950195313,8.913085938,9.102539063,57.44258118,0.148803711,51.61743164,28.30810547,7092.614258,15.69542122,7.847409725
2723,180.542572,8.947265625,8.913085938,9.09375,57.45427322,0.14721679699999998,51.55639648,28.19824219,7093.474609000001,14.96811104,7.862971783
2724,180.6035156,8.943359375,8.9140625,9.09765625,57.384109499999994,0.148010254,51.42211914,28.16772461,7199.378906,15.75889874,7.883105755
2725,180.542572,8.952148438,8.918945313,9.114257813,57.48935699,0.14855957,51.61743164,28.23486328,7100.35498,15.85436249,7.837523937
2726,180.542572,8.970703125,8.9375,9.1328125,57.39580154,0.150817871,51.837158200000005,28.54614258,7248.383301000001,16.29388428,7.897102833
2727,180.4207001,9.006835938,8.96484375,9.16796875,57.36071777,0.153625488,52.33764648,28.96118164,7365.327148,16.97284126,7.894257069
2728,180.4511719,9.018554688,8.9765625,9.16796875,57.46596909,0.15447998,52.41088867,28.88183594,7088.740723000001,17.1098671,7.85225153
2729,180.48164369999998,8.984375,8.944335938,9.138671875,57.27885818,0.153991699,52.43530273,28.96728516,7182.828125,17.20112991,7.913893223
2730,180.39022830000002,9.032226563,8.98828125,9.174804688,57.48935699,0.15539550800000002,52.47192383,29.07714844,7057.243651999999,17.38692474,7.921295643
2731,180.48164369999998,9.04296875,9.000976563,9.189453125,57.59460449,0.155761719,52.69165039,29.20532227,7228.568359000001,17.63309479,7.851853847999999
2732,180.4511719,9.028320313,8.985351563,9.170898438,57.45427322,0.15686035199999998,52.74047852,29.19921875,7351.226073999999,17.33726501,7.845133305
2733,180.48164369999998,9.045898438,9.0078125,9.19140625,57.50105286,0.157897949,52.850341799999995,29.29077148,6989.458984000001,17.61448669,7.89488554
2734,180.4207001,9.046875,9.002929688,9.20703125,57.50105286,0.15838623,52.99072266,29.37011719,7209.121581999999,18.23261833,7.906939507000001
2735,180.4207001,9.008789063,8.96875,9.171875,57.43088531,0.155822754,52.79541016,29.22973633,7146.623047,17.22957611,7.889241219
2736,180.48164369999998,9.004882813,8.965820313,9.158203125,57.54782867,0.151855469,52.11181641,28.75976563,7409.529297,16.84688187,7.869978905
2737,180.39022830000002,8.974609375,8.938476563,9.149414063,57.46596909,0.150695801,51.89208984,28.54003906,7382.295898,15.81994724,7.880737305
2738,180.39022830000002,8.9609375,8.921875,9.1015625,57.39580154,0.147155762,51.446533200000005,28.07006836,7011.256348000001,15.440938000000001,7.9124069210000005
2739,180.4207001,8.951171875,8.911132813,9.08203125,57.45427322,0.146911621,51.28173828,28.0090332,7190.895995999999,15.16375256,7.911592484
2740,180.542572,8.938476563,8.908203125,9.109375,57.43088531,0.146789551,51.30615234,28.10058594,7337.929687999999,15.2368927,7.876460075
2741,180.4207001,8.94140625,8.904296875,9.106445313,57.40749741,0.146789551,51.23291016,28.09448242,7454.697265999999,15.1619482,7.888000011
2742,180.5121155,8.930664063,8.895507813,9.094726563,57.41918945,0.145324707,50.9765625,27.83813477,7267.304687999999,14.97160339,7.895620346
2747,180.48164369999998,8.87890625,8.8515625,9.041992188,57.34902573,0.140625,50.30517578,27.23999023,7049.022461,14.12744331,7.904304027999999
2748,180.542572,8.889648438,8.859375,9.051757813,57.36071777,0.14263916,50.67749023,27.48413086,7354.546387,14.24821377,7.864857674
2749,180.542572,8.916015625,8.880859375,9.083007813,57.43088531,0.14440918,50.92773438,27.84423828,7061.566406,14.76606178,7.863572597999999
2750,180.48164369999998,8.95703125,8.916015625,9.120117188,57.36071777,0.14929199199999998,51.52587891,28.33251953,7311.682129000001,16.12639999,7.889644146
2751,180.57304380000002,8.993164063,8.953125,9.165039063,57.60630035,0.15112304699999998,51.87988281,28.45458984,7184.527344,16.48785591,7.880804062
2752,180.48164369999998,8.974609375,8.9375,9.14453125,57.33732986,0.151367188,52.11181641,28.61938477,7182.40332,17.34913635,7.923451424
2753,180.39022830000002,8.977539063,8.9375,9.123046875,57.39580154,0.152648926,52.25219727,28.80249023,7409.117187999999,16.86501694,7.9052004810000005
2754,180.542572,9.01953125,8.98046875,9.176757813,57.54782867,0.154174805,52.38647461,29.01000977,7325.859375,17.35437202,7.894318581
2755,180.48164369999998,8.997070313,8.958007813,9.155273438,57.39580154,0.153259277,52.39868164,28.83300781,7422.697265999999,17.31020546,7.934248447000001
2756,180.35977169999998,9.01953125,8.98046875,9.151367188,57.58291245,0.15356445300000002,52.30712891,28.72924805,6953.563965,17.84838486,7.91168642
2757,180.39022830000002,9.076171875,9.026367188,9.236328125,57.6764679,0.15881347699999998,53.07617188,29.31518555,7385.602051000001,18.22743225,7.842016697
2758,180.4511719,9.069335938,9.026367188,9.209960938,57.50105286,0.15954589800000002,53.10058594,29.43115234,7179.00293,17.98859978,7.877038478999999
2759,180.375,9.045898438,8.998046875,9.177734375,57.41918945,0.158203125,53.08227539,29.38232422,7207.851562999999,17.6740818,7.882916927
2760,180.48164369999998,9.034179688,8.994140625,9.172851563,57.39580154,0.158752441,53.11889648,29.53491211,7016.04248,18.42350388,7.86278677
2761,180.48164369999998,9.012695313,8.971679688,9.163085938,57.34902573,0.15637207,52.82592773,29.30908203,7524.779785,17.23576736,7.908199787
2762,180.4207001,9.040039063,8.997070313,9.177734375,57.47766113,0.156433105,52.66723633,29.17480469,7558.366698999999,17.18235397,7.883030891000001
2763,180.4207001,9.015625,8.9765625,9.158203125,57.5127449,0.156005859,52.70385742,29.12597656,7200.650390999999,17.48481941,7.868129252999999
2764,180.39022830000002,9.013671875,8.97265625,9.146484375,57.57121658,0.155334473,52.58178711,29.07714844,7218.005859000001,17.38364029,7.888845443999999
2765,180.4511719,8.969726563,8.936523438,9.12890625,57.22038651,0.154296875,52.55737305,29.07104492,7407.881348000001,17.10918236,7.890775204
2766,180.4511719,9.016601563,8.975585938,9.163085938,57.57121658,0.155578613,52.618408200000005,29.16870117,7339.593262,17.12532425,7.873503208
2767,180.48164369999998,9.04296875,9.004882813,9.15234375,57.46596909,0.155761719,52.618408200000005,29.14428711,7473.096191,16.90579224,7.856842518
2768,180.6035156,9.013671875,8.9765625,9.16796875,57.48935699,0.155273438,52.55737305,28.95507813,7240.379395,16.92187119,7.870503426
2769,180.5121155,9.016601563,8.978515625,9.177734375,57.54782867,0.154602051,52.50854492,28.96728516,7144.487305,16.58664894,7.8883972170000005
2770,180.542572,9.008789063,8.969726563,9.168945313,57.41918945,0.154663086,52.36206055,28.91845703,7292.875488,16.49021339,7.86540556
2771,180.57304380000002,9.000976563,8.961914063,9.143554688,57.41918945,0.153808594,52.41088867,29.00390625,7115.381836,16.99569511,7.856199741
2772,180.4511719,8.991210938,8.950195313,9.151367188,57.47766113,0.15307617199999998,52.264404299999995,28.77197266,7163.257323999999,16.7571125,7.89228344
2773,180.6035156,8.967773438,8.930664063,9.129882813,57.50105286,0.151977539,52.069091799999995,28.6315918,7222.232422,16.41243744,7.828814982999999
2774,180.542572,8.967773438,8.930664063,9.125976563,57.47766113,0.15100097699999998,51.92871094,28.57666016,7084.865234000001,16.51923752,7.8377156260000005
